Date,Open,High,Low,Close,Adj Close,Volume,Cumulative Open,Price Change
205,2023-06-23,259.2900085449219,262.45001220703125,252.8000030517578,256.6000061035156,256.6000061035156,176584100,40771.519958496094,8.520004272460938
206,2023-06-26,250.07000732421875,258.3699951171875,240.6999969482422,241.0500030517578,241.0500030517578,179990600,41021.58996582031,-9.220001220703125
207,2023-06-27,243.24000549316406,250.38999938964844,240.85000610351562,250.2100067138672,250.2100067138672,164968200,41264.82997131348,-6.8300018310546875
208,2023-06-28,249.6999969482422,259.8800048828125,248.88999938964844,256.239990234375,256.239990234375,159770800,41514.52996826172,6.459991455078125
209,2023-06-29,258.0299987792969,260.739990234375,253.61000061035156,257.5,257.5,131283400,41772.559967041016,8.330001831054688
210,2023-06-30,260.6000061035156,264.45001220703125,259.8900146484375,261.7699890136719,261.7699890136719,112267600,42033.15997314453,2.57000732421875
211,2023-07-03,276.489990234375,284.25,275.1099853515625,279.82000732421875,279.82000732421875,119685900,42309.649963378906,15.889984130859375
212,2023-07-05,278.82000732421875,283.8500061035156,277.6000061035156,282.4800109863281,282.4800109863281,131530900,42588.469970703125,2.33001708984375
213,2023-07-06,278.0899963378906,279.9700012207031,272.8800048828125,276.5400085449219,276.5400085449219,120332100,42866.559967041016,-0.730010986328125
214,2023-07-07,278.42999267578125,280.7799987792969,273.7699890136719,274.42999267578125,274.42999267578125,113602000,43144.9899597168,0.339996337890625
215,2023-07-10,276.4700012207031,277.5199890136719,265.1000061035156,269.6099853515625,269.6099853515625,119425400,43421.4599609375,-1.959991455078125
216,2023-07-11,268.6499938964844,270.8999938964844,266.3699951171875,269.7900085449219,269.7900085449219,91972400,43690.109954833984,-7.82000732421875
217,2023-07-12,276.3299865722656,276.5199890136719,271.4599914550781,271.989990234375,271.989990234375,95672100,43966.43994140625,7.67999267578125
218,2023-07-13,274.5899963378906,279.45001220703125,270.6000061035156,277.8999938964844,277.8999938964844,112681500,44241.02993774414,-1.739990234375
219,2023-07-14,277.010009765625,285.29998779296875,276.30999755859375,281.3800048828125,281.3800048828125,119771100,44518.039947509766,2.420013427734375
220,2023-07-17,286.6300048828125,292.2300109863281,283.57000732421875,290.3800048828125,290.3800048828125,131569600,44804.66995239258,9.6199951171875
221,2023-07-18,290.1499938964844,295.260009765625,286.010009765625,293.3399963378906,293.3399963378906,112434700,45094.81994628906,3.519989013671875
222,2023-07-19,296.0400085449219,299.2900085449219,289.5199890136719,291.260009765625,291.260009765625,142355400,45390.859954833984,5.8900146484375
223,2023-07-20,279.55999755859375,280.92999267578125,261.20001220703125,262.8999938964844,262.8999938964844,175158300,45670.41995239258,-16.480010986328125
224,2023-07-21,268.0,268.0,255.8000030517578,260.0199890136719,260.0199890136719,161050100,45938.41995239258,-11.55999755859375
225,2023-07-24,255.85000610351562,269.8500061035156,254.1199951171875,269.05999755859375,269.05999755859375,136508500,46194.269958496094,-12.149993896484375
226,2023-07-25,272.3800048828125,272.8999938964844,265.0,265.2799987792969,265.2799987792969,112757300,46466.649963378906,16.529998779296875
227,2023-07-26,263.25,268.0400085449219,261.75,264.3500061035156,264.3500061035156,95856200,46729.899963378906,-9.1300048828125
228,2023-07-27,268.30999755859375,269.1300048828125,255.3000030517578,255.7100067138672,255.7100067138672,103697300,46998.2099609375,5.05999755859375
229,2023-07-28,259.8599853515625,267.25,258.2300109863281,266.44000244140625,266.44000244140625,111446000,47258.06994628906,-8.45001220703125
230,2023-07-31,267.4800109863281,269.0799865722656,263.7799987792969,267.42999267578125,267.42999267578125,84582200,47525.54995727539,7.620025634765625
231,2023-08-01,266.260009765625,266.4700012207031,260.25,261.07000732421875,261.07000732421875,83166000,47791.809967041016,-1.220001220703125
232,2023-08-02,255.57000732421875,259.5199890136719,250.49000549316406,254.11000061035156,254.11000061035156,101752900,48047.379974365234,-10.69000244140625
233,2023-08-03,252.0399932861328,260.489990234375,252.0,259.32000732421875,259.32000732421875,97569100,48299.41996765137,-3.5300140380859375
234,2023-08-04,260.9700012207031,264.7699890136719,253.11000061035156,253.86000061035156,253.86000061035156,99242600,48560.38996887207,8.930007934570312
235,2023-08-07,251.4499969482422,253.64999389648438,242.75999450683594,251.4499969482422,251.4499969482422,111097900,48811.83996582031,-9.520004272460938
236,2023-08-08,247.4499969482422,250.9199981689453,245.00999450683594,249.6999969482422,249.6999969482422,96642200,49059.289962768555,-4.0
237,2023-08-09,250.8699951171875,251.10000610351562,241.89999389648438,242.19000244140625,242.19000244140625,101596300,49310.15995788574,3.4199981689453125
238,2023-08-10,245.39999389648438,251.8000030517578,243.0,245.33999633789062,245.33999633789062,109498600,49555.55995178223,-5.470001220703125
239,2023-08-11,241.77000427246094,243.7899932861328,238.02000427246094,242.64999389648438,242.64999389648438,98866600,49797.32995605469,-3.6299896240234375
240,2023-08-14,235.6999969482422,240.66000366210938,233.75,239.75999450683594,239.75999450683594,98595300,50033.02995300293,-6.07000732421875
241,2023-08-15,238.72999572753906,240.5,232.61000061035156,232.9600067138672,232.9600067138672,88197600,50271.75994873047,3.029998779296875
242,2023-08-16,228.02000427246094,233.97000122070312,225.3800048828125,225.60000610351562,225.60000610351562,112484500,50499.77995300293,-10.709991455078125
243,2023-08-17,226.05999755859375,226.74000549316406,218.8300018310547,219.22000122070312,219.22000122070312,120718400,50725.83995056152,-1.9600067138671875
244,2023-08-18,214.1199951171875,217.5800018310547,212.36000061035156,215.49000549316406,215.49000549316406,135813700,50939.95994567871,-11.94000244140625
245,2023-08-21,221.5500030517578,232.1300048828125,220.5800018310547,231.27999877929688,231.27999877929688,135702700,51161.50994873047,7.4300079345703125
246,2023-08-22,240.25,240.82000732421875,229.5500030517578,233.19000244140625,233.19000244140625,130597900,51401.75994873047,18.699996948242188
247,2023-08-23,229.33999633789062,238.97999572753906,229.2899932861328,236.86000061035156,236.86000061035156,101077600,51631.09994506836,-10.910003662109375
248,2023-08-24,238.66000366210938,238.9199981689453,228.17999267578125,230.0399932861328,230.0399932861328,99777400,51869.75994873047,9.32000732421875
249,2023-08-25,231.30999755859375,239.0,230.35000610351562,238.58999633789062,238.58999633789062,106345900,52101.06994628906,-7.350006103515625
250,2023-08-28,242.5800018310547,244.3800048828125,235.36000061035156,238.82000732421875,238.82000732421875,107330224,52343.64994812012,11.270004272460938
